LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,AVG_Churn,AVG_Holiday,Buggy
89,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
38,2,2,0,2,1,1,0,1,0.0,14.666666984558105,NO
131,6,2,0,2,2,2,-2,0,-1.0,14.666666984558105,YES
65,4,1,0,1,3,3,2,2,2.0,14.666666984558105,NO
134,10,2,0,2,4,4,-2,0,-1.0,14.666666984558105,YES
412,414,2,0,2,413,411,412,411,206.0,14.666666984558105,NO
35,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
76,6,2,0,2,4,2,2,2,1.0,14.666666984558105,NO
154,154,1,0,1,154,154,154,154,154.0,14.666666984558105,NO
59,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
44,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
95,1,1,0,1,1,1,1,1,1.0,14.666666984558105,YES
57,59,3,0,2,58,56,57,56,19.0,14.666666984558105,NO
122,122,1,0,1,122,122,122,122,122.0,14.666666984558105,NO
272,13,2,0,2,7,4,1,1,0.5,14.666666984558105,YES
94,94,1,0,1,94,94,94,94,94.0,14.666666984558105,NO
335,56,6,0,4,28,15,0,1,0.0,14.666666984558105,YES
39,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
116,116,1,0,1,116,116,116,116,116.0,14.666666984558105,NO
27,27,1,0,1,27,27,27,27,27.0,14.666666984558105,NO
146,4,1,0,1,3,3,2,2,2.0,14.666666984558105,NO
857,31,2,0,2,16,15,1,1,0.5,14.666666984558105,YES
191,108,5,0,4,65,47,22,19,4.4,14.666666984558105,NO
65,14,2,0,2,5,3,-4,2,-2.0,14.666666984558105,NO
45,45,2,0,1,45,40,45,40,22.5,14.666666984558105,NO
35,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
347,353,3,0,3,350,346,347,346,115.666664,14.666666984558105,NO
281,281,1,0,1,281,281,281,281,281.0,14.666666984558105,YES
77,7,2,0,2,6,5,5,4,2.5,14.666666984558105,NO
33,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
62,7,2,0,2,6,5,5,4,2.5,14.666666984558105,NO
28,28,1,0,1,28,28,28,28,28.0,14.666666984558105,NO
64,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
112,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
743,369,3,0,2,172,157,-25,2,-8.333333,14.666666984558105,NO
62,7,2,0,2,6,5,5,4,2.5,14.666666984558105,NO
472,482,3,0,3,477,411,472,411,157.33333,14.666666984558105,NO
181,13,1,0,1,7,7,1,1,1.0,14.666666984558105,NO
93,5,1,0,1,3,3,1,1,1.0,14.666666984558105,NO
26,30,2,0,2,28,26,26,26,13.0,14.666666984558105,NO
564,721,6,0,2,356,116,-9,3,-1.5,14.666666984558105,YES
46,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
93,95,2,0,1,94,93,93,93,46.5,14.666666984558105,YES
97,101,2,0,2,99,96,97,96,48.5,14.666666984558105,NO
92,22,3,0,2,10,4,-2,2,-0.6666667,14.666666984558105,NO
34,34,2,0,1,34,27,34,27,17.0,14.666666984558105,NO
304,154,6,0,3,76,25,-2,7,-0.33333334,14.666666984558105,NO
62,7,2,0,2,6,5,5,4,2.5,14.666666984558105,NO
137,213,3,0,3,176,136,139,136,46.333332,14.666666984558105,NO
180,4,2,0,2,2,1,0,0,0.0,14.666666984558105,NO
122,16,2,0,2,8,6,0,2,0.0,14.666666984558105,NO
538,598,5,0,3,568,539,538,539,107.6,14.666666984558105,NO
54,51,1,0,1,18,18,-15,0,-15.0,14.666666984558105,NO
69,76,6,0,4,42,15,8,5,1.3333334,14.666666984558105,NO
49,49,1,0,1,49,49,49,49,49.0,14.666666984558105,NO
632,249,3,0,2,240,228,231,228,77.0,14.666666984558105,NO
45,45,1,0,1,45,45,45,45,45.0,14.666666984558105,NO
246,33,3,0,2,20,13,7,6,2.3333333,14.666666984558105,NO
73,8,1,0,1,5,5,2,2,2.0,14.666666984558105,NO
38,29,4,0,2,14,8,-1,0,-0.25,14.666666984558105,NO
87,18,1,0,1,10,10,2,2,2.0,14.666666984558105,NO
39,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
707,28,2,0,2,15,11,2,2,1.0,14.666666984558105,YES
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
57,57,1,0,1,57,57,57,57,57.0,14.666666984558105,NO
53,31,3,0,2,14,9,-3,0,-1.0,14.666666984558105,NO
122,62,2,0,2,39,37,16,15,8.0,14.666666984558105,NO
66,78,6,0,2,36,21,-6,4,-1.0,14.666666984558105,NO
108,104,2,0,2,51,47,-2,1,-1.0,14.666666984558105,NO
675,715,6,0,4,695,674,675,674,112.5,14.666666984558105,YES
58,62,2,0,2,60,57,58,57,29.0,14.666666984558105,NO
227,43,3,2,3,23,14,3,4,1.0,14.666666984558105,YES
52,7,2,0,2,4,3,1,1,0.5,14.666666984558105,NO
27,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
47,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
181,181,1,0,1,181,181,181,181,181.0,14.666666984558105,NO
42,12,2,0,2,5,3,-2,1,-1.0,14.666666984558105,NO
216,28,1,0,1,15,15,2,2,2.0,14.666666984558105,NO
42,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
116,21,1,0,1,11,11,1,1,1.0,14.666666984558105,NO
170,48,2,0,2,32,24,16,16,8.0,14.666666984558105,YES
103,103,1,0,1,103,103,103,103,103.0,14.666666984558105,NO
87,17,2,0,2,6,4,-5,1,-2.5,14.666666984558105,YES
35,35,1,0,1,35,35,35,35,35.0,14.666666984558105,NO
788,834,4,0,3,811,718,788,718,197.0,14.666666984558105,YES
44,4,2,0,2,3,2,2,2,1.0,14.666666984558105,YES
41,41,1,0,1,41,41,41,41,41.0,14.666666984558105,NO
80,2,1,0,1,2,2,2,2,2.0,14.666666984558105,NO
158,59,3,0,2,39,32,19,17,6.3333335,14.666666984558105,NO
51,23,2,0,2,13,11,3,3,1.5,14.666666984558105,NO
190,78,2,0,2,50,47,22,22,11.0,14.666666984558105,NO
136,148,4,0,2,142,135,136,135,34.0,14.666666984558105,NO
156,57,6,0,4,32,14,7,6,1.1666666,14.666666984558105,NO
70,5,2,0,2,2,2,-1,2,-0.5,14.666666984558105,NO
299,43,2,0,2,33,31,23,22,11.5,14.666666984558105,NO
47,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
90,14,1,0,1,7,7,0,0,0.0,14.666666984558105,NO
37,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
140,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
123,83,3,0,2,62,55,41,38,13.666667,14.666666984558105,NO
48,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
90,1,1,0,1,1,1,1,1,1.0,14.666666984558105,YES
208,17,2,0,2,10,8,3,3,1.5,14.666666984558105,NO
86,98,4,0,3,92,81,86,81,21.5,14.666666984558105,NO
67,2,1,0,1,2,2,2,2,2.0,14.666666984558105,NO
32,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
76,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
86,22,4,0,3,12,10,2,4,0.5,14.666666984558105,NO
63,71,4,0,4,67,63,63,63,15.75,14.666666984558105,NO
35,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
102,106,2,0,2,104,101,102,101,51.0,14.666666984558105,YES
135,14,2,0,2,5,4,-4,0,-2.0,14.666666984558105,NO
165,179,3,0,2,172,161,165,161,55.0,14.666666984558105,NO
169,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
53,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
228,5,1,0,1,3,3,1,1,1.0,14.666666984558105,NO
185,8,2,0,2,5,4,2,2,1.0,14.666666984558105,NO
407,431,3,0,2,419,370,407,370,135.66667,14.666666984558105,NO
19,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
619,681,5,0,2,650,565,619,565,123.8,14.666666984558105,NO
62,6,1,0,1,3,3,0,0,0.0,14.666666984558105,NO
76,40,3,0,2,18,11,-4,0,-1.3333334,14.666666984558105,NO
180,11,1,0,1,6,6,1,1,1.0,14.666666984558105,YES
76,5,1,0,1,3,3,1,1,1.0,14.666666984558105,NO
70,72,2,0,2,71,68,70,68,35.0,14.666666984558105,NO
32,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
97,97,1,0,1,97,97,97,97,97.0,14.666666984558105,NO
74,6,2,0,2,4,2,2,2,1.0,14.666666984558105,NO
217,149,3,0,2,91,67,33,30,11.0,14.666666984558105,NO
72,9,1,0,1,5,5,1,1,1.0,14.666666984558105,YES
225,9,2,0,2,4,4,-1,1,-0.5,14.666666984558105,YES
42,44,2,0,2,43,42,42,42,21.0,14.666666984558105,NO
73,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
81,85,2,0,2,83,80,81,80,40.5,14.666666984558105,NO
280,19,3,0,3,9,8,-1,1,-0.33333334,14.666666984558105,YES
33,33,1,0,1,33,33,33,33,33.0,14.666666984558105,NO
215,112,2,0,2,71,66,30,28,15.0,14.666666984558105,YES
200,12,2,0,2,7,6,2,2,1.0,14.666666984558105,NO
86,12,2,0,2,6,4,0,2,0.0,14.666666984558105,NO
49,49,1,0,1,49,49,49,49,49.0,14.666666984558105,NO
251,88,3,2,2,38,23,-12,1,-4.0,14.666666984558105,NO
41,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
30,30,1,0,1,30,30,30,30,30.0,14.666666984558105,NO
41,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
145,10,1,0,1,6,6,2,2,2.0,14.666666984558105,NO
72,72,1,0,1,72,72,72,72,72.0,14.666666984558105,NO
328,24,3,0,3,16,13,8,9,2.6666667,14.666666984558105,YES
241,65,1,0,1,24,24,-17,0,-17.0,14.666666984558105,NO
70,72,2,0,2,71,69,70,69,35.0,14.666666984558105,NO
146,6,1,0,1,3,3,0,0,0.0,14.666666984558105,YES
80,1,1,0,1,1,1,1,1,1.0,14.666666984558105,YES
103,237,6,0,4,100,75,-37,71,-6.1666665,14.666666984558105,YES
31,2,2,0,2,1,1,0,1,0.0,14.666666984558105,NO
93,93,1,0,1,93,93,93,93,93.0,14.666666984558105,YES
552,80,3,0,3,63,48,46,45,15.333333,14.666666984558105,YES
167,9,2,0,2,5,4,1,1,0.5,14.666666984558105,NO
112,112,1,0,1,112,112,112,112,112.0,14.666666984558105,NO
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
49,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
102,106,3,0,2,104,102,102,102,34.0,14.666666984558105,NO
51,51,1,0,1,51,51,51,51,51.0,14.666666984558105,NO
108,17,3,0,2,9,6,1,1,0.33333334,14.666666984558105,YES
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
326,73,4,0,3,59,49,45,44,11.25,14.666666984558105,NO
49,49,1,0,1,49,49,49,49,49.0,14.666666984558105,NO
125,127,2,0,2,126,124,125,124,62.5,14.666666984558105,YES
107,1,1,0,1,1,1,1,1,1.0,14.666666984558105,YES
107,51,3,0,2,21,16,-9,0,-3.0,14.666666984558105,NO
51,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
88,137,4,0,2,72,46,7,21,1.75,14.666666984558105,NO
65,65,1,0,1,65,65,65,65,65.0,14.666666984558105,NO
653,211,7,0,4,72,49,-67,2,-9.571428,14.666666984558105,NO
58,72,2,0,1,65,62,58,62,29.0,14.666666984558105,NO
529,15,2,0,2,8,6,1,1,0.5,14.666666984558105,YES
51,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
226,374,3,0,2,300,222,226,222,75.333336,14.666666984558105,YES
178,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
581,611,8,0,5,596,556,581,556,72.625,14.666666984558105,NO
29,29,1,0,1,29,29,29,29,29.0,14.666666984558105,NO
34,34,1,0,1,34,34,34,34,34.0,14.666666984558105,NO
53,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
252,252,1,0,1,252,252,252,252,252.0,14.666666984558105,NO
103,103,1,0,1,103,103,103,103,103.0,14.666666984558105,NO
115,114,4,0,4,73,69,32,31,8.0,14.666666984558105,NO
216,234,3,0,2,225,216,216,216,72.0,14.666666984558105,NO
46,46,1,0,1,46,46,46,46,46.0,14.666666984558105,NO
37,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
45,4,1,0,1,2,2,0,0,0.0,14.666666984558105,NO
70,5,1,0,1,3,3,1,1,1.0,14.666666984558105,NO
61,61,1,0,1,61,61,61,61,61.0,14.666666984558105,NO
186,113,5,0,3,82,72,51,54,10.2,14.666666984558105,YES
53,53,1,0,1,53,53,53,53,53.0,14.666666984558105,NO
201,65,6,0,3,40,28,15,17,2.5,14.666666984558105,YES
354,261,7,0,4,191,170,121,137,17.285715,14.666666984558105,NO
238,21,3,0,3,12,7,3,6,1.0,14.666666984558105,NO
31,5,2,0,2,4,3,3,2,1.5,14.666666984558105,NO
144,18,3,0,2,9,4,0,2,0.0,14.666666984558105,YES
27,27,1,0,1,27,27,27,27,27.0,14.666666984558105,NO
151,155,2,0,2,153,150,151,150,75.5,14.666666984558105,YES
40,40,1,0,1,40,40,40,40,40.0,14.666666984558105,NO
33,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
71,8,1,0,1,4,4,0,0,0.0,14.666666984558105,NO
357,39,3,0,3,31,24,23,22,7.6666665,14.666666984558105,YES
89,13,2,0,2,7,4,1,2,0.5,14.666666984558105,NO
48,48,1,0,1,48,48,48,48,48.0,14.666666984558105,NO
34,34,1,0,1,34,34,34,34,34.0,14.666666984558105,NO
49,49,1,0,1,49,49,49,49,49.0,14.666666984558105,NO
277,118,4,0,3,79,47,40,28,10.0,14.666666984558105,NO
190,196,2,0,2,193,188,190,188,95.0,14.666666984558105,NO
35,35,1,0,1,35,35,35,35,35.0,14.666666984558105,NO
242,342,4,0,3,30,15,-282,8,-70.5,14.666666984558105,NO
324,76,3,0,2,45,25,14,8,4.6666665,14.666666984558105,NO
209,36,4,0,3,6,5,-24,0,-6.0,14.666666984558105,YES
49,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
68,68,1,0,1,68,68,68,68,68.0,14.666666984558105,YES
43,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
86,90,2,0,2,88,86,86,86,43.0,14.666666984558105,NO
159,161,2,0,2,160,159,159,159,79.5,14.666666984558105,NO
118,126,3,0,2,122,120,118,120,39.333332,14.666666984558105,NO
35,4,1,0,1,2,2,0,0,0.0,14.666666984558105,YES
49,49,1,0,1,49,49,49,49,49.0,14.666666984558105,NO
67,10,2,0,2,7,6,4,3,2.0,14.666666984558105,NO
195,422,3,0,3,394,171,366,171,122.0,14.666666984558105,NO
36,36,2,0,2,36,34,36,34,18.0,14.666666984558105,NO
82,32,3,0,2,15,11,-2,0,-0.6666667,14.666666984558105,NO
75,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
32,32,1,0,1,32,32,32,32,32.0,14.666666984558105,NO
98,24,3,0,2,11,5,-2,2,-0.6666667,14.666666984558105,NO
31,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
180,123,4,0,3,82,61,41,32,10.25,14.666666984558105,YES
166,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
37,2,2,0,2,1,1,0,1,0.0,14.666666984558105,NO
156,156,1,0,1,156,156,156,156,156.0,14.666666984558105,NO
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
168,116,2,0,1,86,57,56,56,28.0,14.666666984558105,NO
82,11,1,0,1,8,8,5,5,5.0,14.666666984558105,NO
38,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
56,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
73,73,1,0,1,73,73,73,73,73.0,14.666666984558105,NO
289,89,5,0,3,52,23,15,9,3.0,14.666666984558105,NO
134,134,1,0,1,134,134,134,134,134.0,14.666666984558105,NO
90,96,3,0,2,93,89,90,89,30.0,14.666666984558105,NO
523,17,4,0,3,9,4,1,2,0.25,14.666666984558105,YES
119,129,5,0,2,124,118,119,118,23.8,14.666666984558105,NO
39,39,2,0,1,39,35,39,35,19.5,14.666666984558105,NO
160,16,1,0,1,9,9,2,2,2.0,14.666666984558105,NO
41,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
65,7,2,0,2,4,2,1,1,0.5,14.666666984558105,NO
160,46,3,0,2,8,6,-30,2,-10.0,14.666666984558105,NO
119,119,1,0,1,119,119,119,119,119.0,14.666666984558105,NO
45,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
94,30,4,0,2,15,10,0,3,0.0,14.666666984558105,YES
128,19,2,0,2,19,18,19,18,9.5,14.666666984558105,NO
66,0,0,0,0,0,0,0,0,0.0,35.0,NO
126,19,1,0,1,19,19,19,19,19.0,35.0,NO
63,0,0,0,0,0,0,0,0,0.0,35.0,NO
64,0,0,0,0,0,0,0,0,0.0,35.0,NO
129,152,7,1,3,94,86,36,48,5.142857,35.0,NO
78,28,2,0,2,24,21,20,20,10.0,35.0,NO
53,106,2,0,1,106,53,106,53,53.0,35.0,NO
208,9,2,1,2,4,2,-1,0,-0.5,35.0,NO
84,2,1,0,1,2,2,2,2,2.0,35.0,NO
26,10,1,0,1,2,2,-6,0,-6.0,35.0,NO
67,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
109,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
40,1,1,1,1,0,0,-1,0,-1.0,35.0,NO
73,0,0,0,0,0,0,0,0,0.0,35.0,NO
37,0,0,0,0,0,0,0,0,0.0,35.0,NO
650,156,4,1,3,82,43,8,22,2.0,35.0,NO
246,15,2,0,2,8,5,1,1,0.5,35.0,NO
189,110,4,0,3,57,43,4,23,1.0,35.0,NO
144,29,2,1,2,11,11,-7,0,-3.5,35.0,NO
368,21,1,0,1,10,10,-1,0,-1.0,35.0,NO
219,159,6,1,3,89,60,19,16,3.1666667,35.0,NO
84,56,3,0,2,40,27,24,27,8.0,35.0,NO
175,40,1,0,1,24,24,8,8,8.0,35.0,NO
37,0,0,0,0,0,0,0,0,0.0,35.0,NO
89,3,1,0,1,3,3,3,3,3.0,35.0,NO
135,12,2,0,2,9,6,6,6,3.0,35.0,NO
37,0,0,0,0,0,0,0,0,0.0,35.0,NO
214,9,2,1,2,4,3,-1,0,-0.5,35.0,NO
489,0,0,0,0,0,0,0,0,0.0,35.0,NO
54,0,0,0,0,0,0,0,0,0.0,35.0,NO
86,1,1,1,1,0,0,-1,0,-1.0,35.0,NO
42,0,0,0,0,0,0,0,0,0.0,35.0,NO
55,63,2,0,1,59,55,55,55,27.5,35.0,NO
127,0,0,0,0,0,0,0,0,0.0,35.0,NO
121,293,5,0,2,207,186,121,186,24.2,35.0,NO
54,16,2,1,1,8,7,0,0,0.0,35.0,NO
42,52,2,0,2,47,43,42,43,21.0,35.0,NO
39,15,3,0,1,10,5,5,5,1.6666666,35.0,NO
75,6,1,0,1,5,5,4,4,4.0,35.0,NO
264,27,4,0,3,22,18,17,18,4.25,35.0,NO
311,24,2,1,2,11,11,-2,0,-1.0,35.0,NO
445,61,3,0,2,22,11,-17,0,-5.6666665,35.0,NO
36,36,1,0,1,36,36,36,36,36.0,35.0,NO
42,0,0,0,0,0,0,0,0,0.0,35.0,NO
125,9,2,0,2,5,4,1,1,0.5,35.0,NO
43,0,0,0,0,0,0,0,0,0.0,35.0,NO
185,54,4,0,3,34,15,14,14,3.5,35.0,NO
233,58,4,1,2,33,11,8,9,2.0,35.0,NO
203,74,3,0,2,35,33,-4,0,-1.3333334,35.0,NO
90,101,5,0,3,60,24,19,7,3.8,35.0,NO
66,0,0,0,0,0,0,0,0,0.0,35.0,NO
75,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
204,0,0,0,0,0,0,0,0,0.0,35.0,NO
74,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
43,19,2,0,2,16,16,13,14,6.5,35.0,NO
99,0,0,0,0,0,0,0,0,0.0,35.0,NO
120,28,4,0,1,18,9,8,9,2.0,35.0,NO
73,8,2,0,2,5,5,2,3,1.0,35.0,NO
73,0,0,0,0,0,0,0,0,0.0,35.0,NO
103,1,1,1,1,0,0,-1,0,-1.0,35.0,NO
288,16,2,1,2,8,8,0,1,0.0,35.0,NO
586,115,3,1,2,72,71,29,38,9.666667,35.0,NO
121,83,5,0,2,28,15,-27,4,-5.4,35.0,NO
111,96,7,0,3,50,16,4,13,0.5714286,35.0,NO
152,0,0,0,0,0,0,0,0,0.0,35.0,NO
144,0,0,0,0,0,0,0,0,0.0,35.0,NO
101,6,2,2,1,3,2,0,0,0.0,35.0,NO
102,3,2,1,2,1,1,-1,0,-0.5,35.0,NO
40,6,1,0,1,3,3,0,0,0.0,35.0,NO
225,0,0,0,0,0,0,0,0,0.0,35.0,NO
103,0,0,0,0,0,0,0,0,0.0,35.0,NO
32,0,0,0,0,0,0,0,0,0.0,35.0,NO
250,6,2,0,2,5,5,4,5,2.0,35.0,NO
84,84,1,0,1,84,84,84,84,84.0,35.0,NO
170,35,3,0,3,27,11,19,10,6.3333335,35.0,NO
165,68,3,1,2,44,27,20,20,6.6666665,35.0,NO
102,3,2,0,2,1,1,-1,0,-0.5,35.0,NO
189,13,1,0,1,13,13,13,13,13.0,35.0,NO
72,6,1,0,1,3,3,0,0,0.0,35.0,NO
89,0,0,0,0,0,0,0,0,0.0,35.0,NO
143,0,0,0,0,0,0,0,0,0.0,35.0,NO
319,0,0,0,0,0,0,0,0,0.0,35.0,NO
19,0,0,0,0,0,0,0,0,0.0,35.0,NO
32,32,1,0,1,32,32,32,32,32.0,35.0,NO
281,51,6,1,2,27,7,3,3,0.5,35.0,NO
69,0,0,0,0,0,0,0,0,0.0,35.0,NO
75,0,0,0,0,0,0,0,0,0.0,35.0,NO
167,92,4,0,3,39,26,-14,13,-3.5,35.0,NO
28,0,0,0,0,0,0,0,0,0.0,35.0,NO
185,40,2,0,2,31,21,22,18,11.0,35.0,NO
97,31,1,1,1,22,22,13,13,13.0,35.0,NO
44,0,0,0,0,0,0,0,0,0.0,35.0,NO
88,0,0,0,0,0,0,0,0,0.0,35.0,NO
48,0,0,0,0,0,0,0,0,0.0,35.0,NO
28,0,0,0,0,0,0,0,0,0.0,35.0,NO
269,38,2,1,2,27,24,16,16,8.0,35.0,NO
31,0,0,0,0,0,0,0,0,0.0,35.0,NO
32,0,0,0,0,0,0,0,0,0.0,35.0,NO
215,44,4,0,2,28,11,12,10,3.0,35.0,NO
439,148,7,0,3,74,48,0,26,0.0,35.0,NO
149,0,0,0,0,0,0,0,0,0.0,35.0,NO
156,0,0,0,0,0,0,0,0,0.0,35.0,NO
34,6,2,0,1,6,3,6,3,3.0,35.0,NO
135,7,2,1,2,3,2,-1,0,-0.5,35.0,NO
28,6,2,1,2,5,4,4,4,2.0,35.0,NO
48,0,0,0,0,0,0,0,0,0.0,35.0,NO
68,3,1,0,1,3,3,3,3,3.0,35.0,NO
66,0,0,0,0,0,0,0,0,0.0,35.0,NO
157,249,7,0,4,203,153,157,153,22.428572,35.0,NO
65,39,2,0,2,29,28,19,19,9.5,35.0,NO
166,98,5,0,2,45,34,-8,2,-1.6,35.0,NO
469,357,10,1,4,187,129,17,13,1.7,35.0,NO
27,4,2,0,2,1,1,-2,0,-1.0,35.0,NO
38,10,1,0,1,10,10,10,10,10.0,35.0,NO
29,0,0,0,0,0,0,0,0,0.0,35.0,NO
110,43,3,0,3,37,27,31,25,10.333333,35.0,NO
50,0,0,0,0,0,0,0,0,0.0,35.0,NO
159,71,1,0,1,37,37,3,3,3.0,35.0,NO
39,0,0,0,0,0,0,0,0,0.0,35.0,NO
19,0,0,0,0,0,0,0,0,0.0,35.0,NO
193,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
47,5,1,0,1,5,5,5,5,5.0,35.0,NO
52,52,1,0,1,52,52,52,52,52.0,35.0,NO
35,35,1,0,1,35,35,35,35,35.0,35.0,NO
56,2,1,0,1,1,1,0,0,0.0,35.0,NO
67,0,0,0,0,0,0,0,0,0.0,35.0,NO
345,2,1,0,1,1,1,0,0,0.0,35.0,NO
382,24,4,1,2,10,4,-4,3,-1.0,35.0,NO
52,0,0,0,0,0,0,0,0,0.0,35.0,NO
289,8,2,0,2,3,2,-2,0,-1.0,35.0,NO
45,0,0,0,0,0,0,0,0,0.0,35.0,NO
52,0,0,0,0,0,0,0,0,0.0,35.0,NO
577,162,7,0,3,95,30,28,22,4.0,35.0,NO
30,0,0,0,0,0,0,0,0,0.0,35.0,NO
55,26,2,0,2,19,15,12,11,6.0,35.0,NO
57,0,0,0,0,0,0,0,0,0.0,35.0,NO
28,0,0,0,0,0,0,0,0,0.0,35.0,NO
63,5,1,0,1,5,5,5,5,5.0,35.0,NO
119,35,2,0,2,35,30,35,30,17.5,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
74,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
178,7,2,1,1,3,2,-1,0,-0.5,35.0,NO
30,0,0,0,0,0,0,0,0,0.0,35.0,NO
396,188,6,1,4,70,62,-48,0,-8.0,35.0,NO
41,4,2,0,1,4,3,4,3,2.0,35.0,NO
109,9,3,1,1,4,2,-1,0,-0.33333334,35.0,NO
208,0,0,0,0,0,0,0,0,0.0,35.0,NO
57,2,1,0,1,0,0,-2,0,-2.0,35.0,NO
37,0,0,0,0,0,0,0,0,0.0,35.0,NO
165,0,0,0,0,0,0,0,0,0.0,35.0,NO
94,0,0,0,0,0,0,0,0,0.0,35.0,NO
70,6,2,1,2,3,3,0,1,0.0,35.0,NO
483,9,3,1,2,4,2,-1,0,-0.33333334,35.0,NO
113,17,3,1,3,6,5,-5,0,-1.6666666,35.0,NO
46,0,0,0,0,0,0,0,0,0.0,35.0,NO
39,0,0,0,0,0,0,0,0,0.0,35.0,NO
62,28,3,1,2,11,4,-6,2,-2.0,35.0,NO
149,78,4,0,2,72,58,66,58,16.5,35.0,NO
100,0,0,0,0,0,0,0,0,0.0,35.0,NO
55,8,2,0,1,7,5,6,5,3.0,35.0,NO
28,0,0,0,0,0,0,0,0,0.0,35.0,NO
133,103,2,0,2,69,57,35,23,17.5,35.0,NO
252,127,6,0,3,57,27,-13,23,-2.1666667,35.0,NO
52,52,1,0,1,52,52,52,52,52.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
57,2,1,0,1,2,2,2,2,2.0,35.0,NO
73,73,1,0,1,73,73,73,73,73.0,35.0,NO
40,10,2,0,1,5,5,0,5,0.0,35.0,NO
32,0,0,0,0,0,0,0,0,0.0,35.0,NO
67,1,1,0,1,1,1,1,1,1.0,35.0,NO
162,110,3,1,2,64,38,18,22,6.0,35.0,NO
161,161,1,0,1,161,161,161,161,161.0,35.0,NO
33,0,0,0,0,0,0,0,0,0.0,35.0,NO
87,0,0,0,0,0,0,0,0,0.0,35.0,NO
81,0,0,0,0,0,0,0,0,0.0,35.0,NO
102,5,2,1,2,2,2,-1,0,-0.5,35.0,NO
31,0,0,0,0,0,0,0,0,0.0,35.0,NO
19,0,0,0,0,0,0,0,0,0.0,35.0,NO
43,83,3,0,2,63,44,43,44,14.333333,35.0,NO
38,13,3,0,2,10,5,7,4,2.3333333,35.0,NO
83,1,1,1,1,0,0,-1,0,-1.0,35.0,NO
52,6,2,0,1,6,5,6,5,3.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
